id,title,authors,year,journal,doi,source,auto_decision,auto_reason,screening_decision,screening_reason,reviewer_notes,screening_date,abstract
30,Soil influences on rural versus urban human gut microbiota and implications on cardio-metabolic health: a comparative pilot study,"Shukla A, Yadav M, Malik MZ, Aditya AK, Kumar A, Tandon R, Shalimar, Ray AK.",2026,,10.1007/s13205-025-04675-x,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
31,Indole-3-aldehyde Preserves Gingival Epithelial Barrier Structure and Function Via AhR/Nrf2 Signaling Pathway,"Wu L, Wu S, Deng Y, Li J, Zhang C, Wang Y, Zhao C, Gao L.",2026,,10.1007/s10753-025-02371-9,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
32,Fraxin modulates lipid metabolism as well as gut flora to avert NAFLD,"Jing Y, Huicong D, Xuanchi G, Cao L, Huanhuan Z, Yongze G.",2025,,10.3389/fphar.2025.1657966,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
33,Network and Gene Set Enrichment Analysis of Adipokine Drivers of Prostate Cancer; Unravelling the Mechanistic Link Between Excess Adiposity and Prostate Cancer Risk,"Dovey Z, Bort ET, Mechanick JI.",2026,,10.1002/cam4.71468,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
34,Hierarchical clustering-based coarse-to-fine classification framework for microbial protein function prediction,"Chen S, Gao X, Zhu C, Liu H, Yang Y.",2025,,10.1186/s12859-025-06326-7,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
35,Exploring the relationship between gut microbiota and spinal canal stenosis: a bidirectional Mendelian randomization and hub gene study across East Asian and European populations,"Zhu W, Li L, Wang Y, Wang Y, Cui Z, Wang T, Zhang L, Wang C.",2025,,10.31616/asj.2025.0235,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
36,ProMoHGT: a heterogeneous graph transformer with graph contrastive learning for robust microbial protein function prediction,"Sui J, Wang X, Su Y, Gao M, Huang H, Liu H, Zhang J, Tang Y.",2025,,10.1186/s12864-025-12383-2,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
39,LinkML: an open data modeling framework,"Moxon SAT, Solbrig H, Harris NL, Kalita P, Miller MA, Patil S, Schaper K, Bizon C, Caufield JH, Cuesta SC, Cox C, Dekervel F, Dooley DM, Duncan WD, Fliss T, Gehrke S, Graefe ASL, Hegde H, Ireland AJ, Jacobsen JOB, Krishnamurthy M, Kroll C, Linke D, Ly R, Matentzoglu N, Overton JA, Saunders JL, Unni DR, Vaidya G, Vierdag WAM; LinkML Community Contributors; Ruebel O, Chute CG, Brush MH, Haendel MA, Mungall CJ.",2026,,10.1093/gigascience/giaf152,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
40,Molecular Functional Diversity of Foliar Endophytic Fungi and Their Contributions to Seedling Survival in a Subtropical Forest,"Han B, Wang Y, Zhang S, Mi X, Chen L, Liu X, Ma K, Liang Y.",2025,,10.1111/ele.70290,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
41,SCM-198 ameliorates pulmonary arterial hypertension by modulating gut microbiota in rats,"Xiong J, Ge Q, Fu B, Li J, Lin Z, Zhu YZ.",2025,,10.21037/jtd-2025-1363,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
42,Enriched Streptococcus alactolyticus in non-cub giant panda gut contributes to the regulation of tryptophan and its neuromodulatory derivatives,"Yang S, Deng W, Yang T, Liu C, Li C, Li G, Wei R, Li D, Huang Y, Zhao K, Zou L.",2025,,10.1038/s41522-025-00879-4,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
43,Explainable rule-based prediction of cultivation media for microbes,"Máša P, Kliegr T, Joachimiak MP.",2025,,10.1016/j.csbj.2025.10.014,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
44,Integrative analysis of transcriptomics and gut microbiome in grass carp under alkalinity stress,"Guo J, Xu Y, Chen Q, Zhang H.",2026,,10.1016/j.cbd.2025.101698,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
45,"Advancements and challenges in bioinformatics tools for microbial genomics in the last decade: Toward the smart integration of bioinformatics tools, digital resources, and emerging technologies for the analysis of complex biological data","Houmenou CT, Sokhna C, Fenollar F, Mediannikov O.",2025,,10.1016/j.meegid.2025.105859,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
46,metaTraits: a large-scale integration of microbial phenotypic trait information,"Podlesny D, Kim CY, Robbani SM, Schudoma C, Fullam A, Reimer LC, Koblitz J, Schober I, Iyappan A, Van Rossum T, Schiller J, Grekova A, Kuhn M, Bork P.",2026,,10.1093/nar/gkaf1241,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
48,Phytoremediation effect of metal-mobilizing bacteria on growth promotion and nutrient uptake of Populus deltoides under controlled conditions,"Singla A, Sharma R, Thakur S, Sharma S.",2026,,10.1080/15226514.2025.2585364,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
49,Integrative Network Analysis of Antioxidant Nutrients Targeting 7-Ketocholesterol-Induced Lipotoxicity via Sterol Metabolism and Organelle Protection Pathways,"Ganamurali N, Sabarathinam S.",2026,,10.1002/lipd.70024,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
50,Proteome profiling indicates a link between mitochondrial pathways and the host-microbial sensor ELMO1 following Salmonella infection,"Achi SC, McGrosso D, Tocci S, Amao I, Saha B, Ibeawuchi SR, Sayed IM, Gonzalez DJ, Das S.",2025,,10.1080/19490976.2025.2580708,pubmed,Exclude,E2: No KG/semantic web terms,Exclude,E2: No KG/semantic web terms,,,
51,Integrating multi-omics data for personalized nutrition using knowledge graphs and graph neural networks: A comprehensive review,"Thoniyot S, Balakrishnan V.",2026,,10.1016/j.compbiolchem.2025.108772,pubmed,Exclude,E1: Not microbiome-related,Exclude,E1: Not microbiome-related,,,
